brand_name,model,processor_brand,iter,rating,memory_type,gpu_brand,gpu_type,Touch_Screen,os,virtualization_support,linux_compatible,cuda_support,code_compile_benchmark,display_productivity,threads_num,core_num,ram_num,memory_size,display_size,resolutioin_height,ppi,resolutioin_width,warrenty,development_performance_score,price_to_performance,price
Lenovo,Lenovo IdeaPad 1 15IGL7 82V700BSIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),Intel,Celeron,4.55,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,2.0,8.0,8.0,256.0,15.6,1366.0,100.45,768.0,1.0,26.0,1.04,24990
Asus,Asus Chromebook CX1500CKA-EJ0241 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),Intel,Celeron,4.65,SSD,Intel,Integrated,False,Chrome,True,False,False,Slow,Slow,2.0,8.0,4.0,64.0,15.6,1920.0,141.21,1080.0,1.0,22.0,1.38,15990
Asus,Asus Chromebook CX1400CKA-EK0257 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),Intel,Celeron,4.75,SSD,Intel,Integrated,False,Chrome,True,False,False,Slow,Medium,2.0,8.0,4.0,64.0,14.0,1920.0,157.35,1080.0,1.0,22.0,1.47,14990
Lenovo,Lenovo IdeaPad Slim 5 82XE0072IN Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),AMD,Ryzen 7,4.1,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Medium,16.0,8.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,48.0,0.77,62099
HP,HP Victus 16-s0094AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),AMD,Ryzen 7,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,1000.0,16.1,1920.0,136.83,1080.0,1.0,58.0,0.61,95630
Lenovo,Lenovo IdeaPad Slim 5 16IAH8 83BG000PIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.6,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,8.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,44.0,0.75,58991
Acer,Acer Predator Helios Neo 16 2023 PHN16-71 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Intel,Core i9,4.65,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Slow,32.0,24.0,16.0,1000.0,16.0,1920.0,141.51,1200.0,1.0,106.0,0.71,150000
Lenovo,Lenovo IdeaPad Slim 5 14IAH8 83BF000UIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.7,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,8.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,44.0,0.76,58190
Lenovo,Lenovo V15 G3 IAP 82TT004VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),Intel,Core i5,4.1,SSD,Intel,Integrated,False,DOS,True,False,False,Medium,Slow,12.0,10.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.92,43550
HP,HP Victus 15-fb1015AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Other,Ryzen 5,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,False,True,True,Medium,Slow,12.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,46.0,0.79,57990
HP,HP Victus 15-fa0187TX Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),Intel,Core i7,4.6,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,62.0,0.82,75990
Lenovo,Lenovo Thinkpad E15 21E6S0W700 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.25,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,32.0,0.7,45400
Asus,Asus TUF Gaming F15 FX506HE-HN382W Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i7,4.7,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.86,67289
Asus,Asus Vivobook Go 14 2023 E1404FA-NK325WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 3,4.55,SSD,AMD,Integrated,False,Windows 11,True,True,False,Slow,Medium,8.0,8.0,8.0,512.0,14.0,1920.0,157.35,1080.0,1.0,32.0,1.01,31639
Wings,Wings Nuvobook S2 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Intel,Core i3,4.7,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,512.0,15.6,1080.0,141.21,1920.0,1.0,32.0,0.6,52999
Ultimus,Ultimus Elite NU14U3INF56BN-CS Laptop (10th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),Intel,Core i5,4.2,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,8.0,8.0,8.0,512.0,14.1,1920.0,156.23,1080.0,1.0,32.0,1.39,22990
Lenovo,Lenovo IdeaPad Slim 5i 82XD0040IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Intel,Core i7,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,16.0,10.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,52.0,0.55,93990
Lenovo,Lenovo IdeaPad Slim 5 16IRL8 82XF003JIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Intel,Core i7,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,20.0,14.0,16.0,512.0,16.0,1920.0,137.68,1080.0,1.0,64.0,0.8,79690
Lenovo,Lenovo IdeaPad Slim 5 16IRL8 82XF003GIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.6,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,16.0,12.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,56.0,0.84,66990
Dell,Dell Inspiron 3530 2023 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),Intel,Core i3,4.25,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,6.0,5.0,8.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,24.0,0.55,43990
Dell,Dell Inspiron 3535 2023 Laptop (AMD Ryzen R5-7520U/ 8GB/ 1TB SSD/ Win11),Other,Ryzen 5,4.4,SSD,AMD,Integrated,False,Windows 11,False,True,False,Medium,Slow,8.0,8.0,8.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,32.0,0.91,34990
Dell,Dell Inspiron 3525 Laptop (AMD Ryzen R3 5300U/ 8GB/ 512GB SSD/ Win11),AMD,Ryzen 3,4.45,SSD,AMD,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,32.0,1.04,30900
HP,HP Victus 15-FB0142AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),AMD,Ryzen 5,4.5,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.95,56990
Lenovo,Lenovo Ideapad Slim 3 15ITL05 81X800N1IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Intel,Core i3,4.1,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,4.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,28.0,0.8,35200
Lenovo,Lenovo Yoga 6i 82WV005JIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i5,4.0,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,16.0,12.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,56.0,0.83,67590
Asus,Asus Vivobook 15 X1504ZA-NJ325WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Intel,Core i3,4.35,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,32.0,0.97,32990
Asus,Asus VivoBook 14 2023 X1404ZA-NK321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Medium,8.0,8.0,8.0,512.0,14.0,1920.0,157.35,1080.0,1.0,32.0,1.0,32090
HP,HP Omen 16-wf0052TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Intel,Core i5,4.75,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,20.0,14.0,16.0,512.0,16.1,1920.0,136.83,1080.0,1.0,74.0,0.74,99990
HP,HP Victus  15-fa1060TX  Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Intel,Core i5,4.2,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,12.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,66.0,0.81,80990
MSI,MSI Pulse 17 B13VGK-666IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Intel,Core i7,4.75,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,20.0,14.0,16.0,1000.0,17.3,2560.0,169.78,1440.0,2.0,74.0,0.48,154990
HP,HP Dragonfly G4 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Intel,Core i7,4.4,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Medium,12.0,10.0,16.0,512.0,13.5,1920.0,170.93,1280.0,1.0,48.0,0.21,231746
HP,HP Omen 16-wd0770TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Intel,Core i5,4.45,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,16.1,1920.0,136.83,1080.0,1.0,54.0,0.61,87890
Lenovo,Lenovo IdeaPad Slim 3 82XQ008VIN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),AMD,Ryzen 5,4.3,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Slow,8.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.91,43790
HP,HP Victus 15-fa0188TX Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i7,4.2,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,62.0,0.75,82999
HP,HP Victus 15-fb0134AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),AMD,Ryzen 5,4.2,SSD,AMD,Dedicated,False,Windows 11,True,True,False,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,1.05,51490
Lenovo,Lenovo LOQ 15IRH8 82XV00F5IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Intel,Core i5,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.84,64500
HP,HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.55,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Medium,12.0,10.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,48.0,0.69,69990
Lenovo,Lenovo LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i5,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.77,69990
Lenovo,Lenovo LOQ 15APH8 82XT004HIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),AMD,Ryzen 7,4.4,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.76,75990
MSI,MSI Katana 15 B13VFK-843IN Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Intel,Core i9,4.05,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Slow,20.0,14.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,2.0,74.0,0.62,119990
Lenovo,Lenovo LOQ 15IRH8 82XV00BQIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Intel,Core i7,4.45,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,62.0,0.64,96390
HP,HP Omen 16-xf0059AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),AMD,Ryzen 7,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,512.0,16.0,1920.0,137.68,1080.0,1.0,58.0,0.52,111990
Lenovo,Lenovo IdeaPad Slim 5 Light 14ABR8 82XS002RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 5,4.2,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,8.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,44.0,0.85,51880
Lenovo,Lenovo LOQ 15IRH8 82XV00BRIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),Intel,Core i7,4.15,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,13.6,8.4,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,52.4,0.96,106990
Asus,Asus Vivobook Go 15 E510MA-EJ001W Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),Other,Celeron,4.1,SSD,Intel,Integrated,False,Windows 11,False,True,False,Slow,Slow,2.0,8.0,4.0,256.0,15.6,1920.0,141.21,1080.0,1.0,22.0,0.92,23900
HP,HP Omen 16-wf0055TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),Intel,Core i7,4.45,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,24.0,16.0,16.0,512.0,16.1,1920.0,136.83,1080.0,1.0,82.0,0.47,176108
Lenovo,Lenovo LOQ 2023 Gaming Laptop  (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 8GB Graph),Intel,Core i5,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,46.0,0.51,89999
HP,HP 240 G8 689U2PA Business Laptop (11th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),Intel,Core i3,4.6,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,4.0,8.0,8.0,512.0,14.0,1366.0,111.94,768.0,1.0,28.0,0.84,33291
Lenovo,Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),Intel,Core i7,4.2,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Fast,12.0,10.0,16.0,1000.0,13.3,2880.0,255.36,1800.0,3.0,48.0,0.22,215890
Dell,Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),Intel,Core i7,4.0,SSD,NVIDIA,Dedicated,True,Windows 11,True,True,True,Medium,Fast,20.0,14.0,16.0,1000.0,15.6,3456.0,261.25,2160.0,1.0,74.0,0.32,231740
Lenovo,Lenovo Legion Y9000X 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),Intel,Core i9,4.2,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Fast,20.0,14.0,32.0,1000.0,16.0,3200.0,235.85,2000.0,1.0,90.0,0.6,148990
Asus,Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Intel,Core i3,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,32.0,0.98,32700
Acer,Acer Nitro 5 AN515-58 NH.QFHSI.007 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i7,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,20.0,14.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,74.0,0.85,86990
MSI,MSI Prestige 14 Evo B12M-472IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i5,4.35,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,16.0,12.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,56.0,0.78,71630
Dell,Dell Alienware X16 Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win 11/ 16GB Graph),Intel,Core i9,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Fast,20.0,14.0,32.0,2000.0,16.0,3200.0,229.47,1800.0,1.0,90.0,0.2,454236
HP,HP Omen 16-u0005TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Intel,Core i7,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,24.0,16.0,16.0,1000.0,16.1,2560.0,187.51,1600.0,1.0,82.0,0.41,198899
MSI,MSI Modern 15 B11M-063IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.1,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,4.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,28.0,0.47,59990
MSI,MSI Modern 15 B12M-612IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.35,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,1.21,32990
Acer,Acer Aspire 5 A515-58M Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),Intel,Core i5,4.65,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,10.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,50.0,0.83,59990
HP,HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),Intel,Core i3,4.05,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,32.0,0.77,41430
Lenovo,Lenovo Yoga 6 83B2005TIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 5,4.6,SSD,AMD,Integrated,True,Windows 11,True,True,False,Medium,Medium,12.0,8.0,16.0,512.0,13.3,1920.0,170.24,1200.0,3.0,44.0,0.58,75390
Lenovo,Lenovo IdeaPad Flex 5 82R900D9IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 7,4.7,SSD,AMD,Integrated,True,Windows 11,True,True,False,Medium,Medium,16.0,8.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,48.0,0.75,64190
Dell,Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph),Intel,Core i9,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Fast,32.0,24.0,64.0,1000.0,18.0,3200.0,203.97,1800.0,1.0,154.0,0.34,451099
HP,HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.15,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,1.12,35850
Acer,Acer Aspire Lite AL15 Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),AMD,Ryzen 5,4.0,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,44.0,1.26,34990
HP,HP ZBook Studio G9 2023 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),Intel,Core i9,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Fast,20.0,14.0,32.0,1000.0,16.0,3840.0,283.02,2400.0,1.0,90.0,0.23,396876
Acer,Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.0,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,8.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.92,43390
HP,HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Intel,Core i5,4.2,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,16.1,1920.0,136.83,1080.0,1.0,54.0,0.61,87990
Dell,Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),Intel,Core i5,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,10.0,8.0,1000.0,14.0,1920.0,161.73,1200.0,1.0,40.0,0.77,51990
Lenovo,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),Intel,Celeron,4.75,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,2.0,8.0,8.0,256.0,14.0,1366.0,111.94,768.0,1.0,26.0,1.0,25990
Asus,Asus Vivobook 15 X1502ZA-EJ523WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Intel,Core i5,4.0,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,16.0,12.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,48.0,1.01,47489
HP,HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i5,4.1,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Slow,12.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,48.0,0.64,74999
Acer,Acer Aspire Lite AL15-51 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),Intel,Core i3,4.65,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,4.0,8.0,8.0,256.0,15.6,1920.0,141.21,1080.0,1.0,28.0,0.93,29970
HP,HP 14-em0025AU Laptop (AMD Ryzen  3 7320U/ 8GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 3,4.4,SSD,AMD,Integrated,False,Windows 11,True,True,False,Slow,Medium,8.0,8.0,8.0,512.0,14.0,1920.0,157.35,1080.0,1.0,32.0,0.93,34490
HP,HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i5,4.6,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Slow,12.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,48.0,0.52,92999
Asus,Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.15,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,48.0,0.81,58990
Dell,Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11),Intel,Core i3,4.2,SSD,Intel,Integrated,True,Windows 11,True,True,False,Slow,Medium,8.0,8.0,8.0,1000.0,14.0,1920.0,161.73,1200.0,1.0,32.0,0.55,57990
Lenovo,Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Intel,Core i3,4.0,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,6.0,5.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,24.0,0.66,36500
Asus,Asus Vivobook 15 X1502ZA-EJ741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Intel,Core i7,4.05,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,16.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,52.0,0.79,65990
HP,HP Pavilion Plus 14-eh1022TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),Intel,Core i5,4.75,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,16.0,12.0,16.0,512.0,14.0,2240.0,188.68,1400.0,1.0,56.0,0.69,80990
Lenovo,Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 5,4.1,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,8.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,44.0,0.9,48700
Acer,Acer Aspire Lite AL15-51 UN.431SI.252 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Intel,Core i3,4.6,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,4.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,28.0,0.92,30290
Infinix,Infinix Zerobook 13 ZL513 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),Intel,Core i7,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,20.0,14.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,64.0,0.89,71990
